Email_ID,Customer_ID,Segment,Device_Type,Subject_Type,Body_Content_Type,Gender,Location,Previous_Engagement,Opened,TimeStamp_Send,TimeStamp_Open,Clicked,Purchased,Unsubscribed,Delivery_Status,Revenue
12849,7019,Returning Customer,Mobile,Gender Specific Title,Lucky Draw Promotion,Female,Yangon,26.19,FALSE,2/22/2023 22:54,,FALSE,FALSE,FALSE,Delivered,0
12850,3960,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,22.14,FALSE,10/5/2023 4:41,,FALSE,FALSE,FALSE,Delivered,0
12851,6826,VIP,Desktop,Gender Specific Title,Lucky Draw Promotion,Female,Yangon,16.92,FALSE,2/17/2023 15:23,,FALSE,FALSE,FALSE,Delivered,0
12852,6348,Returning Customer,Mobile,Gender Specific Title,Limited Time Discount,Male,Mandalay,36.99,FALSE,5/2/2023 23:05,,FALSE,FALSE,FALSE,Delivered,0
12853,6157,VIP,Mobile,Product Specific Title,Limited Time Discount,Female,Monywa,38.14,TRUE,4/23/2023 10:02,4/23/2023 20:54,FALSE,FALSE,FALSE,Open,0
12854,2714,New Customer,Desktop,Gender Specific Title,Lucky Draw Promotion,Female,Mandalay,24.02,TRUE,1/28/2023 14:25,1/28/2023 21:28,TRUE,FALSE,FALSE,Open,0
12855,6195,VIP,Mobile,Gender Specific Title,Present Offer Promotion,Male,Mandalay,22.80,FALSE,2/12/2023 21:35,,FALSE,FALSE,FALSE,Delivered,0
12856,6513,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Female,Lashio,29.03,FALSE,9/10/2023 9:32,,FALSE,FALSE,FALSE,Delivered,0
12857,6868,Returning Customer,Desktop,Gender Highlight,Limited Time Discount,Female,Monywa,15.58,FALSE,8/12/2023 23:30,,FALSE,FALSE,FALSE,Delivered,0
12858,3728,Returning Customer,Desktop,Product Highlight,Present Offer Promotion,Female,Yangon,42.31,FALSE,2/2/2023 19:46,,FALSE,FALSE,FALSE,Delivered,0
12859,3547,New Customer,Desktop,Gender Highlight,Lucky Draw Promotion,Female,Mandalay,35.17,FALSE,9/17/2023 4:15,,FALSE,FALSE,FALSE,Delivered,0
12860,2304,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Male,Sagaing,33.61,TRUE,6/24/2023 19:25,6/24/2023 12:05,FALSE,FALSE,FALSE,Open,0
12861,3682,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Yangon,20.03,FALSE,10/7/2023 10:56,,FALSE,FALSE,FALSE,Delivered,0
12862,7853,New Customer,Desktop,Gender Highlight,Lucky Draw Promotion,Female,Monywa,26.67,FALSE,6/18/2023 4:04,,FALSE,FALSE,FALSE,Delivered,0
12863,3222,Returning Customer,Desktop,Gender Specific Title,Limited Time Discount,Female,Yangon,26.87,FALSE,6/3/2023 0:48,,FALSE,FALSE,FALSE,Delivered,0
12864,4375,VIP,Mobile,Gender Highlight,Present Offer Promotion,Female,Monywa,23.37,TRUE,2/18/2023 19:48,2/18/2023 20:51,FALSE,FALSE,FALSE,Open,0
12865,1083,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Mandalay,34.38,FALSE,1/28/2023 10:07,,FALSE,FALSE,FALSE,Delivered,0
12866,8638,Returning Customer,Desktop,Product Specific Title,Limited Time Discount,Female,Monywa,37.82,FALSE,4/22/2023 15:51,,FALSE,FALSE,FALSE,Delivered,0
12867,1593,New Customer,Mobile,Gender Highlight,Limited Time Discount,Female,Yangon,11.61,TRUE,8/19/2023 9:48,8/19/2023 20:21,FALSE,FALSE,FALSE,Open,0
12868,5609,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,33.87,TRUE,8/5/2023 19:50,8/5/2023 20:38,FALSE,FALSE,FALSE,Open,0
12869,5527,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Mandalay,24.53,FALSE,2/25/2023 18:22,,FALSE,FALSE,FALSE,Delivered,0
12870,5180,VIP,Mobile,Gender Specific Title,Lucky Draw Promotion,Female,Yangon,16.84,TRUE,5/21/2023 0:58,5/21/2023 12:48,FALSE,FALSE,FALSE,Open,0
12871,6473,VIP,Mobile,Product Specific Title,Present Offer Promotion,Female,Monywa,35.93,FALSE,10/15/2023 13:02,,FALSE,FALSE,FALSE,Delivered,0
12872,2776,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Yangon,31.05,FALSE,1/2/2023 22:06,,FALSE,FALSE,FALSE,Delivered,0
12873,1591,Returning Customer,Desktop,Product Specific Title,Present Offer Promotion,Female,Yangon,32.04,FALSE,9/29/2023 18:54,,FALSE,FALSE,FALSE,Delivered,0
12874,6005,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Monywa,28.22,FALSE,6/10/2023 20:11,,FALSE,FALSE,FALSE,Delivered,0
12875,7231,Returning Customer,Desktop,Product Specific Title,Present Offer Promotion,Male,Yangon,20.13,FALSE,8/24/2023 20:40,,FALSE,FALSE,FALSE,Delivered,0
12876,2232,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Male,Yangon,27.78,FALSE,8/20/2023 0:58,,FALSE,FALSE,FALSE,Delivered,0
12877,5119,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Yangon,30.78,FALSE,9/21/2023 20:49,,FALSE,FALSE,FALSE,Delivered,0
12878,6455,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Female,Yangon,38.82,FALSE,9/24/2023 5:59,,FALSE,FALSE,FALSE,Delivered,0
12879,7961,VIP,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,28.95,FALSE,4/18/2023 1:03,,FALSE,FALSE,FALSE,Delivered,0
12880,1562,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Female,Monywa,28.42,FALSE,4/29/2023 13:30,,FALSE,FALSE,FALSE,Delivered,0
12881,3647,New Customer,Desktop,Product Specific Title,Present Offer Promotion,Female,Taungoo,28.14,FALSE,6/11/2023 3:00,,FALSE,FALSE,FALSE,Delivered,0
12882,7597,VIP,Desktop,Product Specific Title,Limited Time Discount,Female,Yangon,38.51,FALSE,3/20/2023 12:21,,FALSE,FALSE,FALSE,Delivered,0
12883,7241,New Customer,Mobile,Product Highlight,Present Offer Promotion,Female,Yangon,21.80,FALSE,4/6/2023 10:35,,FALSE,FALSE,FALSE,Delivered,0
12884,4943,New Customer,Mobile,Gender Highlight,Lucky Draw Promotion,Male,Monywa,27.86,FALSE,2/4/2023 1:36,,FALSE,FALSE,FALSE,Delivered,0
12885,3239,New Customer,Mobile,Product Specific Title,Limited Time Discount,Male,Yangon,17.94,FALSE,4/6/2023 23:48,,FALSE,FALSE,FALSE,Delivered,0
12886,1601,Returning Customer,Tablet,Gender Specific Title,Limited Time Discount,Female,Mandalay,47.04,FALSE,3/17/2023 8:01,,FALSE,FALSE,FALSE,Delivered,0
12887,5701,New Customer,Mobile,Gender Highlight,Limited Time Discount,Male,Yangon,38.35,FALSE,7/31/2023 6:18,,FALSE,FALSE,FALSE,Delivered,0
12888,6072,New Customer,Desktop,Gender Highlight,Limited Time Discount,Female,Yangon,22.24,FALSE,8/9/2023 1:45,,FALSE,FALSE,FALSE,Delivered,0
12889,710,New Customer,Mobile,Gender Specific Title,Lucky Draw Promotion,Female,Sagaing,28.06,TRUE,4/4/2023 21:52,4/4/2023 21:10,FALSE,FALSE,FALSE,Open,0
12890,2972,VIP,Mobile,Product Specific Title,Lucky Draw Promotion,Female,Yangon,41.10,FALSE,1/31/2023 16:08,,FALSE,FALSE,FALSE,Delivered,0
12891,794,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Monywa,26.94,TRUE,9/17/2023 15:39,9/17/2023 20:41,FALSE,FALSE,FALSE,Open,0
12892,3100,Returning Customer,Mobile,Product Highlight,Present Offer Promotion,Male,Monywa,24.93,FALSE,4/8/2023 17:00,,FALSE,FALSE,FALSE,Delivered,0
12893,6031,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Male,Yangon,33.40,FALSE,5/14/2023 6:16,,FALSE,FALSE,FALSE,Delivered,0
12894,5766,Returning Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Pegu,41.38,FALSE,7/23/2023 3:22,,FALSE,FALSE,FALSE,Delivered,0
12895,27,New Customer,Desktop,Product Highlight,Present Offer Promotion,Female,Mandalay,40.57,FALSE,4/23/2023 10:47,,FALSE,FALSE,FALSE,Delivered,0
12896,6694,Returning Customer,Desktop,Product Highlight,Present Offer Promotion,Female,Yangon,34.66,TRUE,5/19/2023 1:18,5/19/2023 22:30,FALSE,FALSE,FALSE,Open,0
12897,5323,Returning Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Yangon,15.25,FALSE,5/14/2023 10:36,,FALSE,FALSE,FALSE,Delivered,0
12898,8277,New Customer,Mobile,Product Specific Title,Lucky Draw Promotion,Male,Yangon,21.57,FALSE,6/10/2023 0:45,,FALSE,FALSE,FALSE,Delivered,0
12899,5952,VIP,Desktop,Product Specific Title,Lucky Draw Promotion,Female,Yangon,38.98,TRUE,4/9/2023 5:40,4/9/2023 22:12,FALSE,FALSE,FALSE,Open,0
12900,3102,VIP,Desktop,Gender Specific Title,Present Offer Promotion,Female,Yangon,32.73,FALSE,7/23/2023 5:20,,FALSE,FALSE,FALSE,Delivered,0
12901,6610,New Customer,Mobile,Gender Highlight,Lucky Draw Promotion,Female,Pegu,36.60,FALSE,1/29/2023 7:05,,FALSE,FALSE,FALSE,Delivered,0
12902,9315,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Monywa,36.36,TRUE,7/14/2023 19:54,7/14/2023 14:47,FALSE,FALSE,FALSE,Open,0
12903,5310,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Male,Sagaing,40.47,FALSE,6/27/2023 4:48,,FALSE,FALSE,FALSE,Delivered,0
12904,12,New Customer,Mobile,Gender Highlight,Limited Time Discount,Female,Yangon,30.15,TRUE,9/13/2023 1:10,9/13/2023 22:52,FALSE,FALSE,FALSE,Open,0
12905,7771,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Male,Monywa,21.50,FALSE,6/4/2023 8:11,,FALSE,FALSE,FALSE,Delivered,0
12906,9941,VIP,Mobile,Gender Specific Title,Present Offer Promotion,Male,Yangon,20.88,FALSE,7/30/2023 17:29,,FALSE,FALSE,FALSE,Delivered,0
12907,5414,Returning Customer,Desktop,Product Highlight,Present Offer Promotion,Female,Sagaing,20.41,FALSE,4/8/2023 5:18,,FALSE,FALSE,FALSE,Delivered,0
12908,5775,VIP,Mobile,Gender Highlight,Limited Time Discount,Female,Yangon,24.72,FALSE,9/23/2023 1:31,,FALSE,FALSE,FALSE,Delivered,0
12909,180,Returning Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Pegu,25.85,TRUE,5/31/2023 7:47,5/31/2023 19:38,TRUE,FALSE,FALSE,Open,0
12910,797,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Taungoo,26.87,FALSE,9/26/2023 22:34,,FALSE,FALSE,FALSE,Delivered,0
12911,7280,New Customer,Mobile,Product Highlight,Present Offer Promotion,Female,Sagaing,40.70,FALSE,8/22/2023 0:27,,FALSE,FALSE,FALSE,Delivered,0
12912,7189,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Male,Taungoo,39.41,FALSE,10/28/2023 22:43,,FALSE,FALSE,FALSE,Delivered,0
12913,7313,Returning Customer,Mobile,Product Specific Title,Present Offer Promotion,Male,Monywa,24.13,TRUE,4/30/2023 0:57,4/30/2023 20:40,FALSE,FALSE,FALSE,Open,0
12914,2025,New Customer,Desktop,Product Specific Title,Lucky Draw Promotion,Male,Mandalay,18.12,FALSE,10/1/2023 6:47,,FALSE,FALSE,FALSE,Delivered,0
12915,7667,Returning Customer,Desktop,Gender Highlight,Limited Time Discount,Female,Yangon,18.37,FALSE,3/7/2023 6:59,,FALSE,FALSE,FALSE,Delivered,0
12916,3218,VIP,Desktop,Product Specific Title,Present Offer Promotion,Female,Yangon,71.21,TRUE,6/17/2023 14:56,6/17/2023 22:08,TRUE,TRUE,FALSE,Open,226.93
12917,6585,Returning Customer,Desktop,Product Highlight,Present Offer Promotion,Female,Yangon,32.54,FALSE,7/23/2023 23:19,,FALSE,FALSE,FALSE,Delivered,0
12918,9079,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Male,Yangon,39.25,FALSE,6/18/2023 14:10,,FALSE,FALSE,FALSE,Delivered,0
12919,5286,New Customer,Mobile,Product Highlight,Present Offer Promotion,Female,Yangon,30.04,FALSE,7/6/2023 22:50,,FALSE,FALSE,FALSE,Delivered,0
12920,7371,VIP,Mobile,Product Specific Title,Present Offer Promotion,Female,Mandalay,26.27,FALSE,2/20/2023 22:05,,FALSE,FALSE,FALSE,Delivered,0
12921,1520,VIP,Mobile,Gender Highlight,Present Offer Promotion,Female,Pegu,11.73,FALSE,10/22/2023 18:24,,FALSE,FALSE,FALSE,Delivered,0
12922,6612,New Customer,Mobile,Product Highlight,Present Offer Promotion,Male,Yangon,38.40,FALSE,10/7/2023 17:39,,FALSE,FALSE,FALSE,Delivered,0
12923,6857,VIP,Desktop,Product Highlight,Present Offer Promotion,Female,Yangon,31.33,TRUE,1/4/2023 12:09,1/4/2023 19:06,FALSE,FALSE,FALSE,Open,0
12924,2433,New Customer,Mobile,Product Highlight,Limited Time Discount,Male,Mandalay,21.29,FALSE,2/19/2023 22:41,,FALSE,FALSE,FALSE,Delivered,0
12925,6458,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Female,Yangon,39.25,FALSE,2/18/2023 5:37,,FALSE,FALSE,FALSE,Delivered,0
12926,4867,New Customer,Desktop,Gender Specific Title,Limited Time Discount,Female,Yangon,39.28,FALSE,9/5/2023 8:43,,FALSE,FALSE,FALSE,Delivered,0
12927,5055,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Male,Monywa,40.56,TRUE,8/11/2023 4:38,8/11/2023 20:49,FALSE,FALSE,FALSE,Open,0
12928,9109,VIP,Mobile,Product Specific Title,Limited Time Discount,Male,Yangon,38.66,TRUE,4/29/2023 8:26,4/29/2023 13:33,FALSE,FALSE,FALSE,Open,0
12929,2071,Returning Customer,Tablet,Gender Specific Title,Present Offer Promotion,Female,Yangon,37.38,FALSE,10/8/2023 20:01,,FALSE,FALSE,FALSE,Delivered,0
12930,1782,New Customer,Mobile,Gender Specific Title,Present Offer Promotion,Male,Sagaing,46.71,TRUE,2/28/2023 10:48,2/28/2023 13:09,FALSE,FALSE,FALSE,Open,0
12931,8531,VIP,Desktop,Product Specific Title,Limited Time Discount,Female,Monywa,47.54,FALSE,6/1/2023 17:27,,FALSE,FALSE,FALSE,Bounced,0
12932,1517,VIP,Desktop,Gender Highlight,Present Offer Promotion,Male,Yangon,25.12,TRUE,3/26/2023 7:12,3/26/2023 20:30,FALSE,FALSE,FALSE,Open,0
12933,5492,New Customer,Mobile,Gender Specific Title,Limited Time Discount,Male,Taungoo,19.62,FALSE,8/22/2023 15:33,,FALSE,FALSE,FALSE,Delivered,0
12934,9107,Returning Customer,Desktop,Gender Highlight,Present Offer Promotion,Male,Taungoo,44.02,FALSE,1/15/2023 3:55,,FALSE,FALSE,FALSE,Delivered,0
12935,5950,Returning Customer,Desktop,Gender Highlight,Lucky Draw Promotion,Female,Yangon,39.85,FALSE,3/15/2023 5:58,,FALSE,FALSE,FALSE,Delivered,0
12936,3291,Returning Customer,Mobile,Product Specific Title,Present Offer Promotion,Female,Sagaing,29.51,FALSE,10/12/2023 4:48,,FALSE,FALSE,FALSE,Delivered,0
12937,4571,Returning Customer,Desktop,Gender Specific Title,Present Offer Promotion,Male,Yangon,31.67,FALSE,5/29/2023 20:15,,FALSE,FALSE,FALSE,Delivered,0
12938,9639,New Customer,Desktop,Product Specific Title,Limited Time Discount,Female,Monywa,42.92,FALSE,9/19/2023 14:22,,FALSE,FALSE,FALSE,Delivered,0
12939,1380,New Customer,Desktop,Gender Highlight,Present Offer Promotion,Male,Yangon,41.30,FALSE,4/18/2023 9:18,,FALSE,FALSE,FALSE,Delivered,0
12940,9676,VIP,Desktop,Product Highlight,Present Offer Promotion,Female,Pegu,26.94,FALSE,1/6/2023 15:05,,FALSE,FALSE,FALSE,Delivered,0
12941,7671,VIP,Mobile,Gender Highlight,Limited Time Discount,Female,Yangon,26.59,FALSE,1/21/2023 20:05,,FALSE,FALSE,FALSE,Delivered,0
12942,801,New Customer,Mobile,Gender Highlight,Lucky Draw Promotion,Female,Yangon,29.74,TRUE,8/20/2023 4:36,8/20/2023 20:54,FALSE,FALSE,FALSE,Open,0
12943,9439,New Customer,Mobile,Gender Highlight,Limited Time Discount,Female,Yangon,27.97,FALSE,10/21/2023 21:07,,FALSE,FALSE,FALSE,Delivered,0
12944,5268,VIP,Mobile,Gender Specific Title,Present Offer Promotion,Male,Mandalay,38.44,TRUE,7/9/2023 11:10,7/9/2023 22:58,TRUE,FALSE,FALSE,Open,0
12945,3496,New Customer,Desktop,Product Specific Title,Present Offer Promotion,Female,Yangon,16.45,FALSE,10/14/2023 10:00,,FALSE,FALSE,FALSE,Delivered,0
12946,3258,New Customer,Mobile,Gender Highlight,Lucky Draw Promotion,Female,Mandalay,20.08,FALSE,4/6/2023 19:53,,FALSE,FALSE,FALSE,Delivered,0
12947,6559,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,28.78,TRUE,7/20/2023 4:43,7/20/2023 13:42,FALSE,FALSE,FALSE,Open,0
12948,982,New Customer,Mobile,Product Specific Title,Lucky Draw Promotion,Female,Yangon,29.60,TRUE,4/15/2023 18:59,4/15/2023 22:35,FALSE,FALSE,FALSE,Open,0
12949,2089,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Male,Taungoo,21.47,FALSE,7/1/2023 18:36,,FALSE,FALSE,FALSE,Delivered,0
12950,2953,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Male,Yangon,35.35,FALSE,3/9/2023 12:46,,FALSE,FALSE,FALSE,Deferred,0
12951,9204,New Customer,Mobile,Gender Specific Title,Lucky Draw Promotion,Female,Mandalay,18.65,TRUE,4/2/2023 12:02,4/2/2023 13:40,FALSE,FALSE,FALSE,Open,0
12952,2127,VIP,Mobile,Gender Highlight,Present Offer Promotion,Female,Sagaing,31.63,FALSE,2/20/2023 4:24,,FALSE,FALSE,FALSE,Delivered,0
12953,4813,VIP,Desktop,Product Highlight,Lucky Draw Promotion,Female,Yangon,34.04,FALSE,10/21/2023 19:00,,FALSE,FALSE,FALSE,Delivered,0
12954,8064,VIP,Mobile,Product Specific Title,Lucky Draw Promotion,Female,Lashio,32.99,FALSE,7/4/2023 8:39,,FALSE,FALSE,FALSE,Delivered,0
12955,3862,VIP,Desktop,Gender Specific Title,Present Offer Promotion,Female,Yangon,32.03,FALSE,5/14/2023 6:22,,FALSE,FALSE,FALSE,Delivered,0
12956,5904,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,22.16,FALSE,6/4/2023 12:06,,FALSE,FALSE,FALSE,Delivered,0
12957,2592,New Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Yangon,21.33,FALSE,2/19/2023 10:16,,FALSE,FALSE,FALSE,Delivered,0
12958,9666,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Male,Monywa,17.58,FALSE,8/5/2023 11:29,,FALSE,FALSE,FALSE,Delivered,0
12959,9358,New Customer,Tablet,Gender Highlight,Present Offer Promotion,Female,Yangon,33.70,FALSE,2/11/2023 10:52,,FALSE,FALSE,FALSE,Delivered,0
12960,3323,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Male,Monywa,17.75,FALSE,6/1/2023 7:39,,FALSE,FALSE,FALSE,Delivered,0
12961,6438,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Taungoo,31.31,FALSE,2/11/2023 1:41,,FALSE,FALSE,FALSE,Delivered,0
12962,8802,VIP,Desktop,Gender Specific Title,Present Offer Promotion,Male,Monywa,35.89,FALSE,5/12/2023 21:10,,FALSE,FALSE,FALSE,Delivered,0
12963,2862,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Female,Pegu,31.03,TRUE,8/14/2023 6:54,8/14/2023 20:28,FALSE,FALSE,FALSE,Open,0
12964,1656,Returning Customer,Desktop,Gender Specific Title,Lucky Draw Promotion,Female,Yangon,26.88,FALSE,10/27/2023 18:37,,FALSE,FALSE,FALSE,Delivered,0
12965,1756,Returning Customer,Tablet,Gender Highlight,Lucky Draw Promotion,Female,Yangon,26.75,FALSE,3/11/2023 14:33,,FALSE,FALSE,FALSE,Delivered,0
12966,8238,New Customer,Mobile,Gender Specific Title,Lucky Draw Promotion,Male,Mandalay,8.49,FALSE,6/29/2023 16:24,,FALSE,FALSE,FALSE,Delivered,0
12967,9452,VIP,Desktop,Product Specific Title,Lucky Draw Promotion,Male,Yangon,40.96,TRUE,2/23/2023 22:02,2/23/2023 21:58,FALSE,FALSE,FALSE,Open,0
12968,6228,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Mandalay,17.15,FALSE,5/15/2023 6:35,,FALSE,FALSE,FALSE,Delivered,0
12969,4639,New Customer,Desktop,Product Highlight,Present Offer Promotion,Female,Monywa,20.45,FALSE,9/7/2023 4:46,,FALSE,FALSE,FALSE,Delivered,0
12970,9644,VIP,Mobile,Product Highlight,Limited Time Discount,Female,Yangon,25.99,FALSE,10/15/2023 17:16,,FALSE,FALSE,FALSE,Delivered,0
12971,2568,Returning Customer,Mobile,Gender Highlight,Limited Time Discount,Female,Monywa,23.37,FALSE,7/29/2023 13:22,,FALSE,FALSE,FALSE,Delivered,0
12972,3124,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,48.95,TRUE,6/23/2023 9:20,6/23/2023 12:39,FALSE,FALSE,FALSE,Open,0
12973,5165,Returning Customer,Mobile,Product Highlight,Present Offer Promotion,Female,Mandalay,28.71,FALSE,7/3/2023 18:07,,FALSE,FALSE,FALSE,Delivered,0
12974,7082,Returning Customer,Desktop,Product Specific Title,Present Offer Promotion,Male,Mandalay,26.93,FALSE,2/21/2023 2:34,,FALSE,FALSE,FALSE,Delivered,0
12975,4908,New Customer,Mobile,Gender Specific Title,Lucky Draw Promotion,Female,Mandalay,53.06,FALSE,8/23/2023 4:33,,FALSE,FALSE,FALSE,Delivered,0
12976,9681,VIP,Desktop,Gender Highlight,Present Offer Promotion,Male,Monywa,20.28,FALSE,2/12/2023 13:56,,FALSE,FALSE,FALSE,Delivered,0
12977,9766,VIP,Desktop,Product Specific Title,Present Offer Promotion,Female,Sagaing,26.86,FALSE,5/21/2023 19:58,,FALSE,FALSE,FALSE,Delivered,0
12978,4963,Returning Customer,Mobile,Gender Highlight,Lucky Draw Promotion,Female,Sagaing,33.15,FALSE,9/17/2023 9:48,,FALSE,FALSE,FALSE,Delivered,0
12979,7151,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,7.73,FALSE,3/12/2023 4:48,,FALSE,FALSE,FALSE,Delivered,0
12980,1767,VIP,Tablet,Gender Highlight,Limited Time Discount,Female,Yangon,34.56,FALSE,2/2/2023 17:30,,FALSE,FALSE,FALSE,Delivered,0
12981,3550,New Customer,Desktop,Gender Specific Title,Limited Time Discount,Female,Yangon,31.40,FALSE,6/13/2023 15:56,,FALSE,FALSE,FALSE,Delivered,0
12982,2310,VIP,Mobile,Gender Specific Title,Present Offer Promotion,Male,Sagaing,34.67,FALSE,3/10/2023 20:19,,FALSE,FALSE,FALSE,Delivered,0
12983,9635,Returning Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Yangon,33.18,TRUE,10/8/2023 6:12,10/8/2023 21:05,FALSE,FALSE,FALSE,Open,0
12984,1977,New Customer,Tablet,Product Highlight,Present Offer Promotion,Female,Mandalay,40.61,FALSE,2/4/2023 12:04,,FALSE,FALSE,FALSE,Delivered,0
12985,7181,Returning Customer,Mobile,Gender Highlight,Present Offer Promotion,Male,Monywa,25.69,FALSE,1/18/2023 19:25,,FALSE,FALSE,FALSE,Delivered,0
12986,2491,Returning Customer,Desktop,Gender Highlight,Present Offer Promotion,Female,Mandalay,30.74,TRUE,4/8/2023 15:29,4/8/2023 20:13,FALSE,FALSE,TRUE,Open,0
12987,8918,New Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Monywa,6.70,FALSE,4/8/2023 13:13,,FALSE,FALSE,FALSE,Delivered,0
12988,4382,Returning Customer,Mobile,Gender Specific Title,Limited Time Discount,Female,Yangon,23.93,FALSE,3/25/2023 17:26,,FALSE,FALSE,FALSE,Delivered,0
12989,5988,Returning Customer,Desktop,Gender Specific Title,Limited Time Discount,Female,Monywa,44.42,FALSE,4/8/2023 11:18,,FALSE,FALSE,FALSE,Delivered,0
12990,7426,Returning Customer,Mobile,Product Specific Title,Present Offer Promotion,Female,Monywa,24.51,FALSE,3/23/2023 15:48,,FALSE,FALSE,FALSE,Delivered,0
12991,3620,New Customer,Mobile,Product Specific Title,Present Offer Promotion,Male,Yangon,22.07,FALSE,4/9/2023 5:02,,FALSE,FALSE,FALSE,Delivered,0
12992,6061,Returning Customer,Mobile,Product Specific Title,Present Offer Promotion,Female,Mandalay,34.74,FALSE,2/27/2023 5:26,,FALSE,FALSE,FALSE,Delivered,0
12993,8690,Returning Customer,Desktop,Product Specific Title,Present Offer Promotion,Female,Pegu,42.63,FALSE,9/25/2023 23:26,,FALSE,FALSE,FALSE,Delivered,0
12994,3977,VIP,Mobile,Gender Specific Title,Limited Time Discount,Female,Mandalay,16.75,TRUE,6/29/2023 23:05,6/29/2023 21:19,FALSE,FALSE,FALSE,Open,0
12995,705,VIP,Mobile,Product Highlight,Limited Time Discount,Female,Mandalay,25.89,FALSE,3/6/2023 3:18,,FALSE,FALSE,FALSE,Delivered,0
12996,5453,VIP,Mobile,Gender Specific Title,Lucky Draw Promotion,Female,Taungoo,23.09,FALSE,9/17/2023 16:18,,FALSE,FALSE,FALSE,Delivered,0
12997,6095,New Customer,Mobile,Gender Specific Title,Present Offer Promotion,Male,Yangon,23.99,FALSE,7/7/2023 8:19,,FALSE,FALSE,FALSE,Delivered,0
12998,3682,VIP,Mobile,Product Specific Title,Present Offer Promotion,Male,Monywa,20.03,FALSE,3/15/2023 3:35,,FALSE,FALSE,FALSE,Delivered,0
12999,4139,New Customer,Desktop,Gender Specific Title,Present Offer Promotion,Female,Monywa,27.79,TRUE,7/29/2023 20:57,7/29/2023 19:44,FALSE,FALSE,FALSE,Open,0
13000,1917,New Customer,Mobile,Gender Specific Title,Present Offer Promotion,Female,Taungoo,14.84,FALSE,1/6/2023 12:57,,FALSE,FALSE,FALSE,Delivered,0
13001,9567,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Male,Mandalay,22.19,FALSE,1/17/2023 22:21,,FALSE,FALSE,FALSE,Delivered,0
13002,7502,VIP,Mobile,Gender Specific Title,Limited Time Discount,Male,Yangon,22.78,FALSE,5/13/2023 20:39,,FALSE,FALSE,FALSE,Delivered,0
13003,1846,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Male,Lashio,21.56,FALSE,6/10/2023 11:11,,FALSE,FALSE,FALSE,Delivered,0
13004,4655,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,44.08,TRUE,4/23/2023 8:25,4/23/2023 22:52,FALSE,FALSE,FALSE,Open,0
13005,6414,New Customer,Mobile,Gender Highlight,Present Offer Promotion,Female,Yangon,36.83,FALSE,3/26/2023 2:50,,FALSE,FALSE,FALSE,Delivered,0
13006,8112,Returning Customer,Mobile,Product Highlight,Present Offer Promotion,Female,Yangon,42.14,FALSE,3/27/2023 12:35,,FALSE,FALSE,FALSE,Delivered,0
